key,count
"((np.float64(90520731923714.0), np.float64(8796750388509.0), np.float64(2048.0), np.float64(167772687.0), np.float64(2915192336.0), np.float64(6.0), np.float64(64.0), np.float64(52888.0), np.float64(993.0), np.float64(24.0), np.float64(42889.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(167746769787822.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(1612029566.0), np.float64(2211115109.0), np.float64(6.0), np.float64(111.0), np.float64(1075.0), np.float64(39361.0), np.float64(24.0), np.float64(252.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(401287311.0), np.float64(6.0), np.float64(64.0), np.float64(54394.0), np.float64(443.0), np.float64(16.0), np.float64(53.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(1422.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44475.0), np.float64(16.0), np.float64(428.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(3410.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(4659.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(34203.0), np.float64(443.0), np.float64(16.0), np.float64(18834.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(256079677908304.0), np.float64(203050739936115.0), np.float64(2048.0), np.float64(2211115094.0), np.float64(3516189986.0), np.float64(6.0), np.float64(128.0), np.float64(1743.0), np.float64(80.0), np.float64(16.0), np.float64(928.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(1264950028.0), np.float64(6.0), np.float64(64.0), np.float64(47126.0), np.float64(22.0), np.float64(16.0), np.float64(16420.0), np.float64(0.0), np.float64(0.0)), 1)",6
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44476.0), np.float64(24.0), np.float64(3145.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(203050739702946.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(3652103602.0), np.float64(2211115095.0), np.float64(17.0), np.float64(101.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(17054.0), np.float64(61009.0)), 0)",6
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44483.0), np.float64(16.0), np.float64(521.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(3500664436.0), np.float64(17.0), np.float64(255.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(17617.0), np.float64(80.0)), 0)",6
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(640.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41975.0), np.float64(16.0), np.float64(5.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(1249711805.0), np.float64(6.0), np.float64(128.0), np.float64(3407.0), np.float64(443.0), np.float64(16.0), np.float64(16202.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44475.0), np.float64(16.0), np.float64(595.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189987.0), np.float64(6.0), np.float64(64.0), np.float64(56578.0), np.float64(443.0), np.float64(16.0), np.float64(8.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2915203950.0), np.float64(2211115158.0), np.float64(6.0), np.float64(55.0), np.float64(443.0), np.float64(55553.0), np.float64(16.0), np.float64(1354.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(34203.0), np.float64(443.0), np.float64(16.0), np.float64(17180.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(895.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3516189993.0), np.float64(6.0), np.float64(64.0), np.float64(60124.0), np.float64(443.0), np.float64(16.0), np.float64(271.0), np.float64(0.0), np.float64(0.0)), 1)",6
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2915203940.0), np.float64(2211115158.0), np.float64(6.0), np.float64(55.0), np.float64(443.0), np.float64(43649.0), np.float64(24.0), np.float64(498.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(203050739936115.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2637660848.0), np.float64(2211115094.0), np.float64(6.0), np.float64(53.0), np.float64(40023.0), np.float64(1509.0), np.float64(24.0), np.float64(105.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44476.0), np.float64(16.0), np.float64(553.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(203050739702946.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(1249711805.0), np.float64(2211115095.0), np.float64(17.0), np.float64(42.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(443.0), np.float64(49283.0)), 0)",6
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3438079652.0), np.float64(168298634.0), np.float64(6.0), np.float64(38.0), np.float64(1701.0), np.float64(34323.0), np.float64(16.0), np.float64(1365.0), np.float64(0.0), np.float64(0.0)), 1)",6
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(1209.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(1385.0), np.float64(0.0), np.float64(0.0)), 0)",6
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(1067.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44475.0), np.float64(16.0), np.float64(407.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44475.0), np.float64(16.0), np.float64(577.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(2167.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(2170694499.0), np.float64(168298626.0), np.float64(6.0), np.float64(108.0), np.float64(24011.0), np.float64(56673.0), np.float64(16.0), np.float64(257.0), np.float64(0.0), np.float64(0.0)), 1)",5
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(2259292809.0), np.float64(168298630.0), np.float64(6.0), np.float64(113.0), np.float64(443.0), np.float64(34251.0), np.float64(24.0), np.float64(64254.0), np.float64(0.0), np.float64(0.0)), 1)",5
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3438079652.0), np.float64(6.0), np.float64(64.0), np.float64(38088.0), np.float64(1784.0), np.float64(16.0), np.float64(52672.0), np.float64(0.0), np.float64(0.0)), 1)",5
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41530.0), np.float64(16.0), np.float64(12.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3339754697.0), np.float64(168296454.0), np.float64(6.0), np.float64(45.0), np.float64(443.0), np.float64(35990.0), np.float64(16.0), np.float64(155.0), np.float64(0.0), np.float64(0.0)), 1)",5
"((np.float64(256079677908304.0), np.float64(203050739936115.0), np.float64(2048.0), np.float64(2211115094.0), np.float64(2915203905.0), np.float64(6.0), np.float64(128.0), np.float64(2106.0), np.float64(443.0), np.float64(16.0), np.float64(2731.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41917.0), np.float64(16.0), np.float64(45.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41979.0), np.float64(16.0), np.float64(76.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44483.0), np.float64(16.0), np.float64(583.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44483.0), np.float64(16.0), np.float64(474.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(256079677908304.0), np.float64(203050739936115.0), np.float64(2048.0), np.float64(2211115094.0), np.float64(3516189986.0), np.float64(6.0), np.float64(128.0), np.float64(1837.0), np.float64(80.0), np.float64(16.0), np.float64(574.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3627733507.0), np.float64(6.0), np.float64(64.0), np.float64(34930.0), np.float64(443.0), np.float64(16.0), np.float64(1966.0), np.float64(0.0), np.float64(0.0)), 1)",5
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(1059.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3438079652.0), np.float64(168298634.0), np.float64(6.0), np.float64(38.0), np.float64(1781.0), np.float64(45849.0), np.float64(16.0), np.float64(5063.0), np.float64(0.0), np.float64(0.0)), 1)",5
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298630.0), np.float64(1195107430.0), np.float64(6.0), np.float64(64.0), np.float64(52908.0), np.float64(5624.0), np.float64(16.0), np.float64(229.0), np.float64(0.0), np.float64(0.0)), 1)",5
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(308.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(401287311.0), np.float64(6.0), np.float64(64.0), np.float64(54394.0), np.float64(443.0), np.float64(16.0), np.float64(196.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41917.0), np.float64(16.0), np.float64(2.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3627736046.0), np.float64(6.0), np.float64(64.0), np.float64(47385.0), np.float64(443.0), np.float64(16.0), np.float64(4297.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298626.0), np.float64(3488736212.0), np.float64(6.0), np.float64(64.0), np.float64(33820.0), np.float64(80.0), np.float64(16.0), np.float64(1444.0), np.float64(0.0), np.float64(0.0)), 1)",5
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(42128.0), np.float64(16.0), np.float64(154.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(8796750388509.0), np.float64(90520731923714.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(167772687.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(54836.0), np.float64(49539.0)), 0)",5
"((np.float64(256079677908304.0), np.float64(203050739936115.0), np.float64(2048.0), np.float64(2211115094.0), np.float64(3516189986.0), np.float64(6.0), np.float64(128.0), np.float64(1742.0), np.float64(80.0), np.float64(16.0), np.float64(1017.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(401287311.0), np.float64(6.0), np.float64(64.0), np.float64(54394.0), np.float64(443.0), np.float64(16.0), np.float64(182.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(256079677908304.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(3627736038.0), np.float64(6.0), np.float64(128.0), np.float64(5999.0), np.float64(443.0), np.float64(16.0), np.float64(16537.0), np.float64(0.0), np.float64(0.0)), 0)",5
"((np.float64(167746769787822.0), np.float64(90520731479020.0), np.float64(2048.0), np.float64(2211115121.0), np.float64(2211115109.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(41982.0), np.float64(16.0), np.float64(85.0), np.float64(0.0), np.float64(0.0)), 0)",5
